member_id,group_id,arm,X,base_rate,design_arm,objective,rr_penalty,tag_mix,tag_post,agg_F,agg_F_final,agg_F_Fmsy,agg_F_Fmsy_final,SB_SBmsy,SB_SBmsy_final,SB_recent,SB_recent_final,MSY,F_at_MSY,SB_msy,seconds,ok
10,17,include,0.8462500000000001,0.804987041285525,exclude,91200.4547277849,131.219895775,919.5093422335501,6887.486661739715,0.0655125,0.07009,0.814675,0.8716,1.3655,1.274,229153.0,213831.0,40130.0,0.08042,167800.0,11.766573905944824,1
10,17,include,0.8925000000000001,0.804987041285525,exclude,91214.0908981355,155.648931175,919.5125741201298,6876.703370113131,0.0655125,0.07009,0.814675,0.8716,1.3655,1.274,229153.0,213831.0,40130.0,0.08042,167800.0,11.823513269424438,1
10,17,include,0.93875,0.804987041285525,exclude,91237.2438303854,183.240356575,919.5107890120189,6872.27732047246,0.0655125,0.07009,0.814675,0.8716,1.3655,1.274,229153.0,213831.0,40130.0,0.08042,167800.0,12.183360576629639,1
10,17,include,0.985,0.804987041285525,exclude,91269.3214817699,213.994171975,919.5047751557519,6873.616102962429,0.0655125,0.07009,0.814675,0.8716,1.3655,1.274,229153.0,213831.0,40130.0,0.08042,167800.0,12.329014539718628,1
12,7,exclude,0.3,0.659695411471645,exclude,94418.3698179404,148.567794981,3071.8325834949133,3398.013448133875,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,12.52676773071289,1
12,7,exclude,0.3555555555555555,0.659695411471645,exclude,94390.1440592748,141.933830783,3050.8606350032155,3397.393602139473,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,12.42517638206482,1
12,7,exclude,0.4111111111111111,0.659695411471645,exclude,94368.0480750742,137.488138191,3033.7313232085676,3396.8726223075323,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,12.275202989578247,1
12,7,exclude,0.4666666666666667,0.659695411471645,exclude,94351.2815991332,135.230717203,3019.6695287821644,3396.42536176098,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,12.18815302848816,1
12,7,exclude,0.5222222222222221,0.659695411471645,exclude,94339.2726929525,135.16156782,3008.1199395423796,3396.0351941818985,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,12.16187596321106,1
12,7,exclude,0.5777777777777777,0.659695411471645,exclude,94331.5966122249,137.280690043,2998.6693785962275,3395.6905521556664,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,11.96879768371582,1
12,7,exclude,0.6333333333333333,0.659695411471645,exclude,94327.9283185023,141.58808387,2991.0011806837188,3395.3830624934335,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,11.655187606811523,1
12,7,exclude,0.6888888888888889,0.659695411471645,exclude,94328.0129877687,148.083749302,2984.8667783240076,3395.1064686590817,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,12.517409563064575,1
12,7,exclude,0.7444444444444445,0.659695411471645,exclude,94331.646819206,156.767686339,2980.0671688885045,3394.85597246167,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,11.661537408828735,1
12,7,exclude,0.8,0.659695411471645,exclude,94338.6640641082,167.639894981,2976.4403642556995,3394.627813314078,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,12.124329805374146,1
12,7,exclude,0.8462500000000001,0.659695411471645,exclude,94346.9875167003,178.360174387,2974.218621958384,3394.4527287540914,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,11.908776998519897,1
12,7,exclude,0.8925000000000001,0.659695411471645,exclude,94357.4939324522,190.597049106,2972.6512831666073,3394.289608520005,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,12.084109783172607,1
12,7,exclude,0.93875,0.659695411471645,exclude,94370.1253905029,204.350519137,2971.6816366241405,3394.1372429862386,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,12.226121664047241,1
12,7,exclude,0.985,0.659695411471645,exclude,94384.8313010927,219.620584481,2971.2601273555615,3393.994597160922,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,12.013291358947754,1
12,7,include,0.3,0.659695411471645,exclude,113608.489332631,148.567794981,2891.3120982975893,3422.351492905605,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,12.412440776824951,1
12,7,include,0.3555555555555555,0.659695411471645,exclude,94848.3302375728,141.933830783,2864.2907306966554,3421.313413001842,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,12.97094202041626,1
12,7,include,0.4111111111111111,0.659695411471645,exclude,94202.9347742753,137.488138191,2840.843173052478,3422.1196676546147,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,12.41466498374939,1
12,7,include,0.4666666666666667,0.659695411471645,exclude,94184.7648134444,135.230717203,2825.344495514871,3423.3745521287433,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,12.782135963439941,1
12,7,include,0.5222222222222221,0.659695411471645,exclude,94184.9023931342,135.16156782,2823.886166175556,3424.8931696109153,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,12.866681098937988,1
12,7,include,0.5777777777777777,0.659695411471645,exclude,94188.3362630716,137.280690043,2823.8403229284063,3426.129714274835,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,13.517465829849243,1
12,7,include,0.6333333333333333,0.659695411471645,exclude,94194.033245223,141.58808387,2824.1075002353937,3427.1472289764356,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,12.830844163894653,1
12,7,include,0.6888888888888889,0.659695411471645,exclude,94201.8301077506,148.083749302,2824.4711388126093,3427.995308592757,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,13.368078231811523,1
12,7,include,0.7444444444444445,0.659695411471645,exclude,94211.6927988853,156.767686339,2824.8572962629796,3428.710830176697,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,12.232107639312744,1
12,7,include,0.8,0.659695411471645,exclude,94223.6219059486,167.639894981,2825.236737145738,3429.3212772096017,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,12.673819780349731,1
12,7,include,0.8462500000000001,0.659695411471645,exclude,94235.136706627,178.360174387,2825.5387060397834,3429.7644026338335,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,12.419930696487427,1
12,7,include,0.8925000000000001,0.659695411471645,exclude,94248.0985168185,190.597049106,2825.8250466779455,3430.158452597431,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,12.62934398651123,1
12,7,include,0.93875,0.659695411471645,exclude,94262.5147070195,204.350519137,2826.0949407237426,3430.5109355045,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,12.093620777130127,1
12,7,include,0.985,0.659695411471645,exclude,94278.3920947227,219.620584481,2826.3485299601466,3430.8279651479575,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,12.47646188735962,1
12,17,exclude,0.3,0.857307582187031,exclude,95454.9740599561,89.5623322644,3879.240285481937,3686.21545102355,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,15.001376867294312,1
12,17,exclude,0.3555555555555555,0.857307582187031,exclude,95188.0203415127,74.4233337459,3689.3605906317375,3624.2804259308828,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,16.250871658325195,1
12,17,exclude,0.4111111111111111,0.857307582187031,exclude,94972.8311326925,63.8472981904,3534.7415262017053,3574.2863170775963,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,13.745595693588257,1
12,17,exclude,0.4666666666666667,0.857307582187031,exclude,94799.1852420322,57.8342255978,3407.9366253339435,3533.4583998580724,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,13.902274131774902,1
12,17,exclude,0.5222222222222221,0.857307582187031,exclude,94659.954584691,56.3841159681,3303.7022785989107,3499.9121988607203,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,14.390626668930054,1
12,17,exclude,0.5777777777777777,0.857307582187031,exclude,94549.9466168585,59.4969693015,3218.189338575067,3472.3043176960987,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,14.299524307250977,1
12,17,exclude,0.6333333333333333,0.857307582187031,exclude,94465.248915855,67.1727855978,3148.4796076703146,3449.640531276016,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,13.59812068939209,1
12,17,exclude,0.6888888888888889,0.857307582187031,exclude,94402.8330514163,79.411564857,3092.3027525634493,3431.1627426565756,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,14.740638732910156,1
12,17,exclude,0.7444444444444445,0.857307582187031,exclude,94360.3025705557,96.2133070792,3047.8546146540507,3416.278657449993,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,14.58774209022522,1
12,17,exclude,0.8,0.857307582187031,exclude,94335.7258843266,117.578012264,3013.675824409254,3404.5160562399296,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,15.26390552520752,1
12,17,exclude,0.8462500000000001,0.857307582187031,exclude,94327.8130731418,138.844657664,2992.185719284374,3396.8267047368204,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,12.998599290847778,1
12,17,exclude,0.8925000000000001,0.857307582187031,exclude,94330.4751854624,163.273693064,2976.395815651282,3390.8496852315475,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,13.358301877975464,1
12,17,exclude,0.93875,0.857307582187031,exclude,94343.0497780224,190.865118464,2965.8019104867076,3386.426757460366,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,13.335249662399292,1
12,17,exclude,0.985,0.857307582187031,exclude,94364.9607751971,221.618933864,2959.9647899838233,3383.421059398161,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,13.29445219039917,1
12,17,include,0.3,0.857307582187031,exclude,102276.400406079,89.5623322644,3476.7259657061036,4130.906835475782,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,20.52062749862671,1
12,17,include,0.3555555555555555,0.857307582187031,exclude,97101.4222667395,74.4233337459,3300.860069096706,3991.3282687283395,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,20.57410454750061,1
12,17,include,0.4111111111111111,0.857307582187031,exclude,95077.6647991418,63.8472981904,3135.8596092794523,3878.544749379153,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,20.50209903717041,1
12,17,include,0.4666666666666667,0.857307582187031,exclude,94701.9896324168,57.8342255978,3021.8062293355083,3777.6301465892207,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,20.63078737258911,1
12,17,include,0.5222222222222221,0.857307582187031,exclude,94519.3410602318,56.3841159681,2946.995206820253,3692.580058594977,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,13.66807246208191,1
12,17,include,0.5777777777777777,0.857307582187031,exclude,94396.9629086751,59.4969693015,2906.387306724454,3615.2350939686235,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,13.398173809051514,1
12,17,include,0.6333333333333333,0.857307582187031,exclude,94308.6564414688,67.1727855978,2877.96278791242,3551.9636904063013,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,13.822394132614136,1
12,17,include,0.6888888888888889,0.857307582187031,exclude,94253.8406240863,79.411564857,2857.8704070794265,3508.229101626021,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,13.652128219604492,1
12,17,include,0.7444444444444445,0.857307582187031,exclude,94218.3669634508,96.2133070792,2843.775017613274,3472.7681097246764,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,13.548820495605469,1
12,17,include,0.8,0.857307582187031,exclude,94201.2692944045,117.578012264,2833.2833565894534,3447.1922161619946,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,14.211992740631104,1
12,17,include,0.8462500000000001,0.857307582187031,exclude,94197.3258596209,138.844657664,2825.9946077948757,3430.928776857772,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,13.887933015823364,1
12,17,include,0.8925000000000001,0.857307582187031,exclude,94201.4652163289,163.273693064,2819.2968089020346,3418.2137618238544,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,14.157254695892334,1
12,17,include,0.93875,0.857307582187031,exclude,94214.4474442058,190.865118464,2813.7815847211823,3409.2824004401195,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,15.058368444442749,1
12,17,include,0.985,0.857307582187031,exclude,94235.0658910109,221.618933864,2809.1382618611688,3403.762688792716,0.0256925,0.02823,0.549475,0.6037,2.028,1.963,1073441.75,1038999.0,40150.0,0.04676,529300.0,15.006624460220337,1
